studytime,failures,absences,G1,G2,attendance_pct,study_hours,engagement_score,final_score,pass,grade
1,2,2,5,13,96.87948871090649,4,21.10993608886331,63.29632351726376,1,C
1,3,6,18,13,85.64027339288481,4,20.7050341741106,69.34395060872251,1,B
3,1,6,5,7,89.56194094833235,12,25.195242618541542,57.31847634097916,0,C
1,1,3,7,11,95.26614925121096,3,22.90826865640137,60.253261099294406,0,C
1,3,28,5,16,50.0,5,12.25,36.20925220793898,0,F
1,2,22,5,5,50.0,4,16.25,31.638971696759064,0,F
3,3,4,14,13,93.77103173477362,6,27.7213789668467,69.9826864181615,1,B
2,2,16,12,18,69.18205091140214,10,21.647756363925268,66.43913944414619,1,B
4,1,25,5,19,50.0,20,20.25,51.17699716456753,0,C
2,1,3,13,13,94.74364310768954,4,20.842955388461192,82.41826000345819,1,A
4,3,22,6,7,50.0,8,24.25,36.73263014350147,0,F
1,1,12,13,9,74.30844142475408,2,17.28855517809426,61.03610483596219,0,C
2,0,15,18,16,64.83473990729934,6,21.104342488412417,71.00511349336774,1,B
4,1,15,11,17,71.2633347704243,16,22.90791684630304,71.93487888862987,1,B
3,0,1,13,12,98.14604411285518,15,28.268255514106897,83.73655876717564,1,A
3,1,17,7,10,65.09631578702142,6,22.137039473377676,49.939410742840856,0,F
2,3,0,5,14,100.0,8,26.5,65.73279879931479,1,B
2,3,17,5,14,62.345883062674496,8,18.79323538283431,40.647486854954764,0,F
1,0,25,15,13,55.85454774470513,3,17.981818468088143,70.13735662455619,1,B
2,3,29,19,18,50.0,10,14.25,60.28439903567906,0,C
1,1,7,14,17,83.23407076894158,4,22.4042588461177,80.93531318958225,1,A
1,1,10,10,7,77.43892099656671,2,14.679865124570838,50.72858432148894,0,C
3,3,23,11,16,61.63438620458843,6,25.704298275573553,48.89642372398854,0,F
3,1,23,13,11,50.0,9,18.25,46.43007603063911,0,F
4,2,14,10,17,70.75376773376738,8,24.844220966720922,68.54683332591975,1,B
3,2,15,9,10,67.31069225091275,6,24.413836531364094,64.82749811723262,1,C
3,1,16,18,18,71.29189494641174,9,19.911486868301466,79.58561925231588,1,B
2,3,16,6,19,68.93529178182948,6,21.616911472728685,53.8986628441601,0,C
3,0,11,6,9,74.62506273203124,6,22.328132841503905,56.72053568591345,0,C
4,3,9,12,8,83.52391403113137,20,26.44048925389142,67.45538152666425,1,B
2,0,19,19,9,68.36382930530633,10,18.54547866316329,71.3199342008644,1,B
4,3,5,5,17,90.6084754350826,12,31.326059429385325,60.060903916523,0,C
3,1,7,12,8,89.01546932813429,15,24.126933666016786,62.666588844111374,1,C
4,2,12,15,7,73.38572249818081,20,23.173215312272603,55.944685503423756,0,C
2,3,1,14,11,98.3522540912258,10,25.294031761403225,69.21630354817074,1,B
1,0,28,15,10,50.01647460229635,3,14.252059325287043,47.02708822159805,0,F
4,2,18,11,8,57.140541900029945,20,26.142567737503743,44.17166778258975,0,F
4,0,21,11,13,57.149549182907805,8,26.143693647863476,70.41431936546286,1,B
2,1,9,9,5,83.60795403463172,4,18.450994254328965,60.21691753708738,0,C
2,2,3,7,5,93.85699932995534,6,19.732124916244416,53.02859401214103,0,C
4,0,11,11,13,81.09894574404922,20,28.137368218006152,82.73540815104406,1,A
3,3,17,11,11,74.07205679500463,12,24.25900709937558,50.25130508036091,0,C
4,1,6,11,6,87.37760512621719,16,25.92220064077715,70.34658727611664,1,B
2,1,19,16,15,57.931607277090144,4,17.241450909636267,60.888603023057,0,C
1,1,23,19,14,50.0,2,13.25,69.65529890709855,1,B
1,3,23,19,9,50.0,4,15.25,39.40138672118308,0,F
3,3,22,15,17,50.0,9,20.25,59.738612786384024,0,C
4,2,25,6,8,50.0,20,21.25,39.68571843655219,0,F
1,3,24,7,5,50.0,4,16.25,17.63469648536732,0,F
4,2,3,7,16,92.896230097509,20,28.612028762188626,74.26427285474374,1,B
2,1,6,8,17,86.95761098063089,8,22.86970137257886,75.75125018033918,1,B
1,2,9,16,13,84.96155987912557,2,20.620194984890695,76.01618899826465,1,B
3,0,25,13,19,57.95743934194287,15,21.244679917742857,76.89351401068862,1,B
2,1,14,14,10,77.45636761158632,6,19.682045951448288,60.65865093651642,0,C
3,1,11,19,15,73.12727808007125,15,27.140909760008906,83.92156702927575,1,A
2,2,0,5,17,100.0,10,27.5,71.88120288655934,1,B
1,1,19,19,18,56.491714741155036,4,16.061464342644378,60.73696106607747,0,C
3,3,17,19,16,68.87032527398581,9,24.60879065924823,65.00431694701517,1,B
3,0,24,16,10,52.94987895815781,6,20.618734869769725,54.8923853974234,0,C
2,2,15,11,8,76.90330702244961,10,18.6129133778062,54.77291900776463,0,C
3,2,4,11,17,90.44397039825961,15,23.30549629978245,78.36781687988254,1,B
2,1,18,15,6,57.64593827059105,8,15.20574228382388,46.51028099271534,0,F
2,3,3,8,12,93.14556599540711,4,25.64319574942589,60.20265193854652,0,C
2,1,5,17,19,92.20848966159404,8,24.526061207699257,93.03680511066082,1,A
2,1,25,15,19,58.143756610564154,6,19.267969576320517,64.08020351919545,1,C
1,2,16,5,12,70.65326947592862,2,17.831658684491078,45.98984906418611,0,F
2,1,6,7,7,89.42162394794997,6,26.177702993493746,66.15856668901765,1,B
4,0,23,9,11,50.0,16,25.25,62.07926997523492,1,C
3,1,22,16,18,62.71361331958636,6,22.839201664948295,64.22444173419325,1,C
4,1,6,6,11,87.80725320796616,12,26.975906650995768,60.32529457437954,0,C
1,2,8,11,18,83.4289512174455,3,22.428618902180688,72.34297277172668,1,B
4,1,12,18,9,76.89985783404956,16,25.612482229256194,71.51950622215362,1,B
3,3,19,14,19,66.92692929712128,6,23.365866162140158,60.24496911708752,0,C
4,2,13,14,9,68.01617421854529,12,29.502021777318163,49.32512786821469,0,F
1,1,15,11,19,71.29901136596466,5,18.91237642074558,66.38084653341556,1,B
2,0,22,16,12,50.99918009819338,4,17.374897512274174,60.10585384824888,0,C
4,0,8,14,8,86.52762809875017,8,31.81595351234377,78.70062669393141,1,B
1,2,14,9,5,67.4806436404928,5,15.4350804550616,41.16827245103858,0,F
1,2,4,19,5,93.13643270706534,2,21.64205408838317,70.61183913404363,1,B
3,1,17,16,13,63.019787399258554,6,22.87747342490732,63.61553600681616,1,C
3,3,20,14,8,59.87007997054956,15,20.483759996318696,53.78413198648367,0,C
4,1,19,19,5,68.7154143213529,16,27.589426790169114,65.5115853342573,1,B
2,0,7,10,17,89.32535562690745,6,19.16566945336343,76.8591477142676,1,B
1,3,14,5,6,65.96952428465471,5,20.24619053558184,31.003570001811042,0,F
4,3,20,8,14,67.4861897287092,8,23.43577371608865,44.23848618551839,0,F
1,3,24,8,11,50.0,3,17.25,36.40573324743865,0,F
1,1,8,15,6,82.77852032842412,3,15.347315041053015,72.6088792269807,1,B
2,0,18,12,5,66.84903923592653,6,20.356129904490814,61.19494653808826,0,C
2,2,28,19,14,52.809278812467596,8,19.60115985155845,61.230116189492094,0,C
4,1,25,6,18,58.04179376361463,8,22.25522422045183,50.74013571937588,0,C
2,2,21,5,13,56.20811508594498,4,18.026014385743125,36.276375252026256,0,F
2,3,5,11,18,89.76539352687978,6,23.220674190859974,72.34232780359893,1,B
4,3,3,10,9,92.8721949389493,12,28.60902436736866,62.850285597151554,1,C
2,1,10,9,18,78.59996921588063,8,20.82499615198508,66.94545082912288,1,B
3,0,28,16,17,50.0,12,19.25,60.46289217147062,0,C
1,3,9,17,8,86.20828243792653,3,17.776035304740816,58.44204437709932,0,C
1,2,2,17,8,95.6580137059428,2,17.95725171324285,64.25828595196116,1,C
1,2,0,17,19,100.0,5,18.5,81.82518669902842,1,A
1,1,11,12,18,80.7187714403772,4,20.08984643004715,66.73357292780753,1,B
4,2,22,15,15,51.147316360034495,8,22.393414545004312,59.42451953890334,0,C
1,0,14,19,17,67.89193857645083,4,20.486492322056353,75.73793067105089,1,B
1,3,14,17,5,73.79570334806027,2,21.224462918507534,52.748996479300374,0,C
1,2,20,6,7,54.19846366263387,3,17.774807957829232,37.07053270744098,0,F
1,2,13,6,17,74.73131922041938,4,15.341414902552422,53.57371823085569,0,C
3,3,25,13,5,50.0,15,22.25,37.49155230587173,0,F
1,1,6,5,9,90.85057736692845,3,23.356322170866058,68.87738731269715,1,B
3,2,16,10,9,74.6640788669624,12,20.3330098583703,50.163287636559325,0,C
4,1,23,17,13,50.0,12,24.25,57.23573916534879,0,C
2,1,18,17,17,61.76638669905402,10,15.720798337381751,59.19798957787036,0,C
1,2,6,7,12,87.64587847818689,4,19.95573480977336,58.24685509261883,0,C
2,0,27,19,9,50.0,8,19.25,51.55841848497538,0,C
2,1,2,17,9,95.1396187451557,8,21.892452343144463,74.79209768442207,1,B
4,2,29,9,11,50.0,8,26.25,35.02613687149272,0,F
2,1,2,12,16,95.70504776668032,4,19.96313097083504,81.80094094676063,1,A
3,3,25,11,6,50.0,12,23.25,35.62312778849576,0,F
2,0,24,17,17,50.0,6,17.25,51.24115851631264,0,C
2,0,28,16,11,50.66645060932606,6,14.333306326165758,54.938596922026065,0,C
2,3,17,8,5,64.01526939303383,8,17.00190867412923,34.047875528204806,0,F
1,3,29,12,18,50.0,5,11.25,49.67652023249178,0,F
1,1,19,15,9,68.9378598515315,5,20.617232481441437,65.32144144526562,1,B
3,3,21,15,19,57.57334354787505,15,20.196667943484382,61.98021431159766,1,C
3,0,13,14,16,79.59584330837396,6,22.949480413546745,80.23416843951213,1,A
1,3,2,15,19,96.63008082519532,2,23.078760103149413,77.38239347619695,1,B
3,2,27,18,16,50.0,6,18.25,61.304908847708646,0,C
1,2,25,6,10,59.51892046144142,2,16.439865057680176,40.66680387905582,0,F
4,1,29,11,17,50.0,12,21.25,57.58760564172841,0,C
2,0,25,9,15,54.41298260017316,8,21.801622825021646,60.977127875178695,0,C
2,2,6,15,18,87.66812025564033,8,23.95851503195504,82.72012193390454,1,A
3,3,6,10,14,89.59015874528558,12,26.198769843160697,52.489807049812285,0,C
1,2,4,7,5,92.22248218128937,3,18.52781027266117,41.21333255966334,0,F
1,2,2,15,19,95.26533313370348,5,22.908166641712935,83.39558142316068,1,A
3,1,17,14,13,68.10431137707094,15,25.513038922133866,63.5498402181115,1,C
1,3,14,11,13,74.0575668679869,2,16.257195858498363,52.139867973806915,0,C
4,3,19,11,5,63.02375649387636,8,26.877969561734545,40.81493162777562,0,F
2,3,13,6,8,79.1935930248239,6,21.899199128102985,55.940491626594394,0,C
3,1,28,5,19,50.0,9,17.25,55.862913702270596,0,C
3,3,3,14,12,95.4792992481155,15,22.934912406014437,74.8683654586128,1,B
1,3,26,6,6,50.0,4,12.25,24.82243231750325,0,F
3,2,23,16,17,50.0,12,23.25,55.66348513062316,0,C
4,2,7,12,17,85.63548827236657,12,26.70443603404582,68.86161800876954,1,B
1,3,28,15,15,50.0,3,11.25,52.52095927407083,0,C
1,0,20,14,17,69.38873257480466,3,15.673591571850583,75.33840172405662,1,B
1,0,12,7,12,71.68582023860709,2,14.960727529825887,60.10665749569112,0,C
1,3,21,15,14,60.414925391194565,4,15.551865673899322,59.9202593943572,0,C
4,0,7,8,17,82.67603123575304,12,26.33450390446913,76.33618394042348,1,B
1,1,14,12,16,77.31348482657636,3,21.664185603322046,65.28894362455411,1,B
3,2,16,7,18,60.8852498434362,6,25.610656230429527,52.61193181273045,0,C
4,1,4,10,17,91.46283637465471,12,28.43285454683184,84.31650140919591,1,A
2,2,19,6,13,70.50553429447871,8,22.81319178680984,45.525108797852766,0,F
2,0,3,7,13,92.5849027664898,4,26.573112845811224,73.37068380533685,1,B
3,0,10,5,18,84.86126931854736,9,23.60765866481842,82.4489005816044,1,A
3,3,17,13,5,62.07809713225315,12,22.759762141531645,45.451481626510876,0,F
4,0,9,8,13,78.49423046450715,16,28.811778808063394,71.15385346193567,1,B
2,0,16,10,8,73.18701513231748,4,24.148376891539684,71.09604077217006,1,B
2,3,29,19,16,50.0,8,17.25,56.435790834406376,0,C
2,3,14,11,16,71.14278923245595,4,20.892848654056994,47.13470082236958,0,F
2,2,5,6,12,89.10095357077519,8,24.137619196346897,59.674582112599566,0,C
2,0,22,12,17,50.0,6,18.25,68.44605004124956,1,B
1,2,20,16,18,54.778590582433885,2,12.847323822804235,59.05468028896669,0,C
3,2,15,13,13,72.05003284271594,12,27.006254105339494,70.8563331523176,1,B
1,1,14,18,7,67.49592263498664,2,14.43699032937333,54.061816090047905,0,C
2,0,7,14,10,82.7374629523909,8,18.342182869048862,72.889604557134,1,B
4,0,8,15,7,86.18411055006692,8,27.773013818758365,76.04052569402428,1,B
4,1,10,6,5,84.25904406545571,12,24.532380508181966,50.33998734791113,0,C
2,2,26,9,14,50.0,4,21.25,45.34058593403742,0,F
2,0,1,6,10,97.61860289604245,4,26.202325362005304,73.57356753708385,1,B
4,2,26,15,9,57.09242087314094,12,24.13655260914262,46.72363170288026,0,F
1,1,12,9,7,71.37042174541588,4,14.921302718176985,44.39279497418951,0,F
1,3,3,11,18,92.5233609287915,5,17.565420116098938,73.62976577548595,1,B
2,2,26,10,18,59.59594199703794,6,20.44949274962974,56.85089252801485,0,C
1,0,8,8,8,84.03794900915614,2,20.504743626144517,51.51978329433178,0,C
4,3,4,18,6,92.684458021147,12,26.585557252643376,62.423026369147365,1,C
1,2,18,6,16,65.9137626112364,3,19.23922032640455,51.74370204508493,0,C
2,2,21,11,14,59.01567020072752,4,18.37695877509094,40.20906760629708,0,F
4,3,2,16,14,95.52059208709763,8,32.9400740108872,69.16303511239639,1,B
1,3,29,14,17,50.0,5,17.25,47.55716666435453,0,F
3,3,20,13,18,50.77597823566439,9,23.346997279458048,50.23102966402688,0,C
4,0,2,5,8,96.33447080152094,8,27.041808850190115,63.57005539508918,1,C
4,0,5,7,8,89.79247958758629,16,25.224059948448286,69.53139868507174,1,B
3,2,27,11,7,50.0,12,21.25,40.25065480731485,0,F
3,2,9,19,10,83.14274424705688,12,26.392843030882112,70.85559891864723,1,B
4,1,4,18,5,92.13880319755636,16,31.517350399694543,78.06507584967976,1,B
3,0,29,13,13,50.0,9,20.25,50.94999034548225,0,C
2,2,24,17,15,50.0,6,18.25,59.354840016033535,0,C
2,3,2,9,14,96.16863705915235,10,20.02107963239404,67.2973839915313,1,B
2,3,21,11,7,57.32904008491846,6,17.166130010614808,40.65899231253642,0,F
4,0,23,19,7,50.0,8,25.25,59.84610624957467,0,C
3,3,6,14,16,90.74518502831798,15,29.343148128539745,72.133911879119,1,B
3,1,21,11,7,59.08719695014957,9,19.385899618768697,49.816917403184156,0,F
1,2,29,8,11,50.0,3,16.25,40.045389904074,0,F
1,2,17,9,12,74.35673322144387,2,19.294591652680484,57.97300228315872,0,C
3,2,22,6,6,53.87069696553888,6,22.73383712069236,39.40000188635497,0,F
3,0,7,12,5,89.10660031735894,6,22.138325039669866,67.0123423559546,1,B
3,3,0,16,9,100.0,12,25.5,73.29863356681355,1,B
4,1,24,19,12,50.0,12,23.25,64.85500423994938,1,C
3,0,3,19,18,95.40323458960421,9,22.925404323700526,98.84763629462242,1,A
1,2,23,5,7,64.37750743518035,3,20.047188429397544,37.41189425556949,0,F
4,1,25,6,10,50.0,20,23.25,54.34984947417643,0,C
3,2,6,16,7,88.78273064453013,15,26.09784133056627,72.71328699061375,1,B
1,2,13,7,19,73.02466475680177,5,18.12808309460022,54.39950976020822,0,C
4,0,12,11,10,78.7560607628154,20,30.844507595351924,69.89305513086912,1,B
3,2,9,10,16,84.9432801150631,15,24.617910014382886,77.57437445796648,1,B
3,1,22,18,8,60.48630341395365,6,24.560787926744204,50.819857362459885,0,C
3,2,17,11,18,70.3058670961922,15,23.788233387024025,65.98285263067623,1,B
4,3,0,15,15,100.0,12,30.5,85.0,1,A
1,2,3,9,19,93.25997150413694,4,23.65749643801712,77.94968478648026,1,B
1,0,27,18,11,50.0,3,18.25,66.51963436826172,1,B
2,1,15,8,15,68.36232538090422,6,17.545290672613028,53.42246448861598,0,C
3,0,15,19,14,70.44882105312874,6,22.806102631641092,81.6256616873956,1,A
2,3,17,19,5,68.97952811655213,8,19.622441014569016,59.480857161272695,0,C
2,2,7,11,5,88.49543822247658,6,21.061929777809574,55.261340215544095,0,C
1,0,9,7,19,83.30891086797399,2,22.41361385849675,74.60284699994841,1,B
4,0,15,17,9,67.52202075679202,16,27.440252594599002,77.3172646299358,1,B
4,0,22,14,13,50.85689669567596,16,21.357112086959496,63.18937149667142,1,C
1,0,23,11,9,54.70882449011109,2,11.838603061263886,44.49351297256105,0,F
4,3,10,6,8,78.55002725416955,20,24.818753406771194,36.211261835771715,0,F
2,3,5,16,12,91.44729459057874,4,19.430911823822342,67.58234312347577,1,B
3,2,0,16,17,100.0,6,26.5,80.15754875295083,1,A
1,2,29,12,9,50.0,5,12.25,28.19844622353638,0,F
3,1,28,16,5,50.0,6,23.25,45.07700300504476,0,F
4,3,28,10,11,50.0,8,22.25,37.61165189836239,0,F
3,0,11,16,15,76.82671768743259,6,25.603339710929074,76.51661083944316,1,B
4,0,24,19,19,52.66167906916864,12,24.582709883646082,82.55285675468944,1,A
4,1,5,7,8,87.94428923221106,8,24.993036154026385,64.98369322215137,1,C
2,0,27,7,14,50.0,4,18.25,51.87795989453097,0,C
4,1,12,9,9,73.92987408869521,16,28.241234261086902,55.030067569905185,0,C
2,2,25,7,17,50.0,8,17.25,50.691097747634906,0,C
2,3,16,10,10,74.64244272098011,8,20.330305340122514,57.48370052098795,0,C
2,1,0,6,17,100.0,4,23.5,83.80506273623897,1,A
1,0,7,12,11,87.40693796429187,5,19.925867245536484,72.37663977818002,1,B
1,1,21,17,15,64.05803236425282,2,18.007254045531603,69.26732395323567,1,B
4,2,7,15,6,82.83228319664404,12,30.354035399580503,59.97864853590535,0,C
2,0,23,16,19,56.07431207101016,6,18.00928900887627,68.00406838663142,1,B
1,2,10,15,18,76.23394561341249,3,17.52924320167656,72.25256356065678,1,B
2,2,13,13,19,69.86496411233898,6,20.733120514042373,59.63070405123305,0,C
3,1,23,17,5,50.0,6,20.25,47.296139034990354,0,F
3,2,9,19,16,84.55863227367834,12,26.569829034209793,85.1212219715772,1,A
3,0,14,11,7,72.73749461798859,6,27.092186827248575,59.871950705848114,0,C
4,2,6,18,14,89.09228805011716,8,25.136536006264645,71.47631239825223,1,B
2,2,6,7,16,85.17753397696649,4,19.64719174712081,72.25125799240068,1,B
3,1,9,15,5,78.60930128833897,6,20.82616266104237,64.3233990503943,1,C
1,2,3,18,8,94.75022901708073,5,22.84377862713509,63.0234920446848,1,C
3,3,24,14,10,56.475511340556125,12,21.059438917569516,48.92123539987943,0,F
3,1,27,8,9,50.0,12,22.25,45.698500629165245,0,F
3,1,17,16,17,69.76370165276649,9,24.72046270659581,77.65818178862898,1,B
4,0,26,14,15,50.0,8,23.25,66.34493927836526,1,B
1,0,24,6,8,50.0,3,17.25,43.92101055599093,0,F
2,0,9,13,11,79.98093605953662,8,23.997617007442077,74.21756530927013,1,B
1,0,18,18,17,60.59241631439122,4,19.574052039298902,75.52897050634111,1,B
2,3,13,9,15,73.38508040256576,6,20.17313505032072,55.40441018098937,0,C
4,1,12,16,15,77.8346529147002,16,26.729331614337525,75.98989721056587,1,B
4,2,14,6,10,67.2828616611746,16,26.410357707646824,43.37718607340031,0,F
4,0,15,14,7,64.6175174312234,20,27.077189678902926,65.27644247995437,1,B
4,0,1,10,13,98.45049053113583,8,27.306311316391977,79.02871606765152,1,B
2,0,28,11,19,50.0,4,21.25,63.04274755062063,1,C
3,2,3,17,9,95.42011725864933,12,26.927514657331166,80.00549492501105,1,A
2,0,20,6,17,53.2104521060073,8,18.651306513250912,65.09295537319224,1,B
1,2,17,19,14,71.4894148091253,5,18.93617685114066,70.7950589316593,1,B
4,1,28,5,5,50.0,12,26.25,43.04075186734349,0,F
4,1,16,17,17,70.28198691689008,20,29.78524836461126,78.93808537892723,1,B
1,1,9,11,10,79.15541092091051,5,17.894426365113816,60.1744861966629,0,C
2,3,26,5,9,50.0,6,14.25,33.30929266863637,0,F
3,2,20,7,14,63.51196151096887,12,23.938995188871107,57.593633563570634,0,C
3,0,8,8,12,85.40903466199407,6,21.67612933274926,74.75692628340205,1,B
1,0,14,6,8,74.42301860609791,5,16.30287732576224,55.852069067145415,0,C
3,0,27,11,16,50.0,15,22.25,64.0864168789546,1,C
2,0,11,9,5,75.67772841290659,4,24.459716051613324,67.8658161175963,1,B
2,3,20,5,15,63.61571785306934,10,16.951964731633666,32.72128196720193,0,F
1,0,27,16,6,50.0,3,16.25,57.99486051732808,0,C
2,3,26,16,12,59.02001197623754,4,22.37750149702969,48.95073216988723,0,F
4,2,25,12,14,50.0,8,22.25,48.551201428053474,0,F
1,1,8,14,12,85.87236152445003,3,19.73404519055625,69.30099614470488,1,B
2,0,13,11,17,68.94007315609694,6,18.61750914451212,61.277886462089235,0,C
1,1,12,8,18,74.83843968384488,2,20.35480496048061,64.0678901071494,1,C
3,2,27,6,9,50.0,9,19.25,43.955787823452695,0,F
2,2,25,19,10,58.43203144214446,10,20.30400393026806,56.651340917033494,0,C
4,0,5,11,6,92.15232320204991,16,27.519040400256237,73.25934393869824,1,B
2,2,18,15,15,63.05290154232712,10,16.88161269279089,56.507573559319994,0,C
1,1,3,6,16,94.09603263023433,3,21.76200407877929,70.62554345176831,1,B
1,0,19,10,13,69.22602236203201,5,13.653252795254001,51.050568958173116,0,C
2,3,16,5,19,62.63059643970901,8,15.828824554963626,44.129306088162124,0,F
4,0,18,18,10,65.48967785483713,16,24.18620973185464,74.94631149042864,1,B
4,1,2,11,16,96.47908439921822,16,31.059885549902276,76.48646552665933,1,B
4,0,28,11,13,50.0,12,27.25,53.89997869525814,0,C
1,0,13,16,15,68.63016596189982,3,14.578770745237478,69.8333257752436,1,B
2,1,16,8,14,71.10459674897535,6,16.88807459362192,61.963588678181296,1,C
3,0,12,8,7,72.68860137518024,12,23.08607517189753,65.29255122139149,1,B
1,0,8,19,10,82.7798427439319,3,20.34748034299149,77.7418790127337,1,B
4,1,26,14,14,50.0,8,26.25,56.613063947638466,0,C
2,2,0,9,9,100.0,10,25.5,68.75548556292212,1,B
4,1,24,6,13,50.0,20,27.25,50.88115573024295,0,C
3,0,16,13,17,70.95564709264177,6,25.86945588658022,78.65167790546056,1,B
4,3,15,14,14,71.32068552893541,12,29.91508569111693,67.91442434571182,1,B
4,3,17,8,19,68.3999611595259,20,22.549995144940738,58.54009539366753,0,C
3,1,1,15,5,98.23154930291162,12,23.278943662863952,67.73667722186099,1,B
2,3,13,13,13,71.48810644140619,10,17.936013305175774,55.400630784431414,0,C
1,0,21,18,9,56.127948264757265,5,13.015993533094658,71.97678107172018,1,B
2,0,22,7,5,60.274777194773876,10,15.534347149346734,50.462710909334874,0,C
3,1,26,13,14,57.562476130524814,9,21.195309516315604,55.32686115932444,0,C
4,0,16,5,12,70.92198979626869,8,25.865248724533586,60.981960027415106,0,C
2,2,2,11,11,96.2375373766323,10,26.029692172079038,69.17058444886113,1,B
1,0,1,8,18,98.11934655687892,4,19.264918319609865,77.80120542994727,1,B
3,1,7,11,10,86.99918326366186,15,23.87489790795773,76.46901201864097,1,B
